userId,document_id,operation,timestamp,createdAt,Pak_time,date,description,detail,expenseModel_createdAt,expenseModel_image,expenseModel_selectionType,expenseModel_whoPaid,expenseModel_isAmountPaid,expenseModel_typeOfExpense,expenseModel_founderName,expenseModel_expenseDescription,expenseModel_vendorName,expenseModel_updatedAt,expenseModel_vendorId,nextSchedule,recurringFrequency,recurringTransaction,vatAmount,vatApplied,vatPaymentHistory,id,image,key,revenueModel_createdAt,revenueModel_customerId,revenueModel_customerName,revenueModel_description,revenueModel_directExpense_commissionCharges,revenueModel_directExpense_deliveryCharges,revenueModel_directExpense_materialCharges,revenueModel_directExpense_otherCharges,revenueModel_directExpense_discountValue,revenueModel_directExpense_discounts,revenueModel_founderName,revenueModel_hasInvoice,revenueModel_image,revenueModel_invoiceNum,revenueModel_isAmountPaid,revenueModel_orderReceived,revenueModel_productName,revenueModel_quantity,revenueModel_revenueRepeatCustomers,revenueModel_selectionType,revenueModel_updatedAt,revenueModel_whoPaid,savedTransaction,selectionType,type,updatedAt,value,document_id2,deletedPartialPayments_accountId,deletedPartialPayments_amount,deletedPartialPayments_date,deletedPartialPayments_whoPaid,deletedPartialPayments_updatesLogs_accountId,deletedPartialPayments_updatesLogs_amount,deletedPartialPayments_updatesLogs_date,deletedPartialPayments_updatesLogs_userId,deletedPartialPayments_updatesLogs_whoPaid,document_id3,paymentHistory_accountId,paymentHistory_amount,paymentHistory_date,paymentHistory_whoPaid,paymentHistory_updatesLogs_accountId,paymentHistory_updatesLogs_amount,paymentHistory_updatesLogs_date,paymentHistory_updatesLogs_userId,paymentHistory_updatesLogs_whoPaid,document_id4,revenueModel_productsList_active,revenueModel_productsList_directExpense_commissionCharges,revenueModel_productsList_directExpense_deliveryCharges,revenueModel_productsList_directExpense_materialCharges,revenueModel_productsList_directExpense_otherCharges,revenueModel_productsList_id,revenueModel_productsList_multiple,revenueModel_productsList_productName,revenueModel_productsList_quantity,revenueModel_productsList_revenueOrder
rK7M7qPDLpRZnyj396qAeMAZ1nv1,6BHPIbP0AHE7dWoAJ4VY,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 09:43:42.986000 UTC,2024-04-23T14:43:42.986000,1702530000000,19,,,,Manual,Company Account,No,Utilities & Internet,,19,Master Distributors,,o2saONl4IFYYEmBmnPjR,,,,953.95,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865422986,18125.05,6BHPIbP0AHE7dWoAJ4VY,,,,,,,,,,6BHPIbP0AHE7dWoAJ4VY,,,,,,,,,,6BHPIbP0AHE7dWoAJ4VY,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,6K2f0AxO5STMyQTQPfmN,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 10:20:02.160000 UTC,2024-04-23T15:20:02.160000,1607835600000,394,,,,Manual,Company Account,No,Repairs and Maintenance,,394,Infinite Imports,,53nbGTcnsdc8LDiDWTI7,,,,769.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867602160,14620.5,6K2f0AxO5STMyQTQPfmN,,,,,,,,,,6K2f0AxO5STMyQTQPfmN,,,,,,,,,,6K2f0AxO5STMyQTQPfmN,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,KsUIxQRnS424hzsreOE9,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:02:22.863000 UTC,2024-04-23T15:02:22.863000,1603342800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,Cfo7urzeAANdbSwPSGMu,Zahra,Income,3824,1862,41569,4110,0,0,,false,,219,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866542863,155121,KsUIxQRnS424hzsreOE9,,,,,,,,,,KsUIxQRnS424hzsreOE9,,,,,,,,,,KsUIxQRnS424hzsreOE9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,LDZwOQgXeUIzgHbS4mlL,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:11:34.859000 UTC,2024-04-23T15:11:34.859000,1586840400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,3166,1922,27421,1942,0,0,,false,,314,No,160,,,34,Manual,,Company Account,,Manual,REVENUE,1713867094859,106284,LDZwOQgXeUIzgHbS4mlL,,,,,,,,,,LDZwOQgXeUIzgHbS4mlL,,,,,,,,,,LDZwOQgXeUIzgHbS4mlL,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,PaUdRLJTq5TFEGxxhkM9,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 10:06:12.372000 UTC,2024-04-23T15:06:12.372000,1606453200000,256,,,,Manual,Company Account,No,Taxation,,256,Reliable Suppliers Inc,,drVUxsv96OG1Cu4BrsjO,,,,3924.1000000000004,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866772372,74557.9,PaUdRLJTq5TFEGxxhkM9,,,,,,,,,,PaUdRLJTq5TFEGxxhkM9,,,,,,,,,,PaUdRLJTq5TFEGxxhkM9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,QoMZCZHlYuRaVKonjZQI,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 10:11:04.682000 UTC,2024-04-23T15:11:04.682000,1657256400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,2459,2834,55919,2834,0,0,,false,,307,No,96,,,20,Manual,,Company Account,,Manual,REVENUE,1713867064682,196889,QoMZCZHlYuRaVKonjZQI,,,,,,,,,,QoMZCZHlYuRaVKonjZQI,,,,,,,,,,QoMZCZHlYuRaVKonjZQI,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,RIMWycoRtZMAY7Go8bNC,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 10:11:43.475000 UTC,2024-04-23T15:11:43.475000,1608786000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,1286,1878,28011,2697,0,0,,false,,316,No,97,,,20,Manual,,Company Account,,Manual,REVENUE,1713867103475,115125,RIMWycoRtZMAY7Go8bNC,,,,,,,,,,RIMWycoRtZMAY7Go8bNC,,,,,,,,,,RIMWycoRtZMAY7Go8bNC,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,RuUFdHV4Iyk0Pi3ADJu9,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 10:02:11.020000 UTC,2024-04-23T15:02:11.020000,1641272400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,qYxvbhyyY4gwKOoT4Grv,Khadijah,Income,6146,2593,38233,3658,0,0,,false,,217,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866531020,137984,RuUFdHV4Iyk0Pi3ADJu9,,,,,,,,,,RuUFdHV4Iyk0Pi3ADJu9,,,,,,,,,,RuUFdHV4Iyk0Pi3ADJu9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,XUZix8GGYKpKBQOYV41A,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:05:15.453000 UTC,2024-04-23T15:05:15.453000,1664946000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,jYqlxyye1K6FK7PCU4PE,Muhammad,Sale,2599,2228,46899,3378,0,0,,false,,248,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866715453,181068,XUZix8GGYKpKBQOYV41A,,,,,,,,,,XUZix8GGYKpKBQOYV41A,,,,,,,,,,XUZix8GGYKpKBQOYV41A,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,gnt4tC4zth0xA1fGqXef,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:14:03.164000 UTC,2024-04-23T15:14:03.164000,1686114000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,9099,2797,42787,2319,0,0,,false,,348,No,14,,,3,Manual,,Company Account,,Manual,REVENUE,1713867243164,187693,gnt4tC4zth0xA1fGqXef,,,,,,,,,,gnt4tC4zth0xA1fGqXef,,,,,,,,,,gnt4tC4zth0xA1fGqXef,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,kLN2s0ziJem7ztaYLN1B,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 10:06:45.585000 UTC,2024-04-23T15:06:45.585000,1712898000000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,Safiya,Income,4345,1166,23219,2965,0,0,,false,,263,Partial,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866805585,103081,kLN2s0ziJem7ztaYLN1B,,,,,,,,,,kLN2s0ziJem7ztaYLN1B,,38344.95,1712898000000,Company Account,,,,,,kLN2s0ziJem7ztaYLN1B,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,mtL7ad4USOVxsAfbFb5V,IMPORT,2024-04-24 12:36:19.732000 UTC,2024-04-23 10:05:54.863000 UTC,2024-04-23T15:05:54.863000,1587963600000,253,,,,Manual,Company Account,No,Transport & Fuel,,253,ABC Distributors,,uYN1V2RlBfFkqaHQyGx9,,,,2586.8500000000004,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866754863,49150.15,mtL7ad4USOVxsAfbFb5V,,,,,,,,,,mtL7ad4USOVxsAfbFb5V,,,,,,,,,,mtL7ad4USOVxsAfbFb5V,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,nzuW0AfUKZwglTQ0qV12,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 10:03:34.067000 UTC,2024-04-23T15:03:34.067000,1672549200000,229,,,,Manual,Company Account,No,Rent,,229,Master Distributors,,o2saONl4IFYYEmBmnPjR,,,,1119.95,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866614067,21279.05,nzuW0AfUKZwglTQ0qV12,,,,,,,,,,nzuW0AfUKZwglTQ0qV12,,,,,,,,,,nzuW0AfUKZwglTQ0qV12,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,xQ57gUJyLpHvDE13Q8YZ,IMPORT,2024-04-24 12:36:23.671000 UTC,2024-04-23 10:03:58.156000 UTC,2024-04-23T15:03:58.156000,1582606800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,NfEmD7uK6JRyFP8SLAUI,Omar,Income,4608,1975,21467,2982,0,0,,false,,235,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866638156,102580,xQ57gUJyLpHvDE13Q8YZ,,,,,,,,,,xQ57gUJyLpHvDE13Q8YZ,,,,,,,,,,xQ57gUJyLpHvDE13Q8YZ,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,zwKLlM70ykpkhYPcN9qe,IMPORT,2024-04-24 12:36:25.790000 UTC,2024-04-23 09:52:04.884000 UTC,2024-04-23T14:52:04.884000,1670734800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,fAM4ciIkPXMHZwcq3buj,Sumaya,Income,3005,1991,41539,1864,0,0,,false,,113,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865924884,155646,zwKLlM70ykpkhYPcN9qe,,,,,,,,,,zwKLlM70ykpkhYPcN9qe,,,,,,,,,,zwKLlM70ykpkhYPcN9qe,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,1UMgv0bzhdz0FKDQQmaD,IMPORT,2024-04-24 12:36:05.410000 UTC,2024-04-23 09:54:56.907000 UTC,2024-04-23T14:54:56.907000,1614661200000,139,,,,Manual,Company Account,No,Inventory,,139,Top Tier Trading,,iPrfUM4geRPCwO9SrKTL,,,,2885.9,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866096907,54832.1,1UMgv0bzhdz0FKDQQmaD,,,,,,,,,,1UMgv0bzhdz0FKDQQmaD,,,,,,,,,,1UMgv0bzhdz0FKDQQmaD,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2fhuSZo87gJySQeRoxHc,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 10:16:32.555000 UTC,2024-04-23T15:16:32.555000,1632632400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,2106,1110,26453,639,0,0,,false,,382,No,164,,,34,Manual,,Company Account,,Manual,REVENUE,1713867392555,93409,2fhuSZo87gJySQeRoxHc,,,,,,,,,,2fhuSZo87gJySQeRoxHc,,,,,,,,,,2fhuSZo87gJySQeRoxHc,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,36wpfLrhydeSUmLfVLWe,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 10:15:10.140000 UTC,2024-04-23T15:15:10.140000,1663822800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5082,2379,34540,1403,0,0,,false,,363,No,115,,,24,Manual,,Company Account,,Manual,REVENUE,1713867310140,160705,36wpfLrhydeSUmLfVLWe,,,,,,,,,,36wpfLrhydeSUmLfVLWe,,,,,,,,,,36wpfLrhydeSUmLfVLWe,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,41fy3idUNwBiwRAAjwJD,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 10:17:02.707000 UTC,2024-04-23T15:17:02.707000,1646974800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5325,1956,25063,2481,0,0,,false,,389,No,66,,,14,Manual,,Company Account,,Manual,REVENUE,1713867422707,108718,41fy3idUNwBiwRAAjwJD,,,,,,,,,,41fy3idUNwBiwRAAjwJD,,,,,,,,,,41fy3idUNwBiwRAAjwJD,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,DNmcv8McDBudLkUWa5Vi,IMPORT,2024-04-24 12:36:09.465000 UTC,2024-04-23 10:22:17.287000 UTC,2024-04-23T15:22:17.287000,1608526800000,416,,,,Manual,Company Account,No,Taxation,,416,Perfect Partners Inc,,YisA4KhIJREbs3Dn6zCQ,,,,4361.3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867737287,82864.7,DNmcv8McDBudLkUWa5Vi,,,,,,,,,,DNmcv8McDBudLkUWa5Vi,,,,,,,,,,DNmcv8McDBudLkUWa5Vi,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,EQgnjf6Hd3aavzFARz22,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:30:00.147000 UTC,2024-04-23T15:30:00.147000,1594616400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,4344,3177,40029,1069,0,0,,false,,561,Yes,107,,,22,Manual,,Company Account,,Manual,REVENUE,1713868200147,169357,EQgnjf6Hd3aavzFARz22,,,,,,,,,,EQgnjf6Hd3aavzFARz22,,154114.87,1594616400000,Company Account,,,,,,EQgnjf6Hd3aavzFARz22,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,FAJAyz425VFxvtjCnMhD,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:32:56.326000 UTC,2024-04-23T15:32:56.326000,1610427600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,7028,2151,33093,2902,0,0,,false,,597,Yes,12,,,3,Manual,,Company Account,,Manual,REVENUE,1713868376326,155796,FAJAyz425VFxvtjCnMhD,,,,,,,,,,FAJAyz425VFxvtjCnMhD,,152680.08,1610427600000,Company Account,,,,,,FAJAyz425VFxvtjCnMhD,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,a2VTPd4z5WLM8PzJIxJ2,IMPORT,2024-04-24 12:36:19.728000 UTC,2024-04-23 09:56:16.770000 UTC,2024-04-23T14:56:16.770000,1593320400000,153,,,,Manual,Company Account,No,Legal and Professional Fees,,153,Star Wholesale,,ZhCQtGJ97ZeDxUsv623Z,,,,3936.55,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866176770,74794.45,a2VTPd4z5WLM8PzJIxJ2,,,,,,,,,,a2VTPd4z5WLM8PzJIxJ2,,,,,,,,,,a2VTPd4z5WLM8PzJIxJ2,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,aZEhDGhXPbiRRfKtCs4A,IMPORT,2024-04-24 12:36:19.729000 UTC,2024-04-23 10:00:13.588000 UTC,2024-04-23T15:00:13.588000,1707022800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,NfEmD7uK6JRyFP8SLAUI,Omar,Income,2411,1199,19571,875,0,0,,false,,197,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866413588,69730,aZEhDGhXPbiRRfKtCs4A,,,,,,,,,,aZEhDGhXPbiRRfKtCs4A,,,,,,,,,,aZEhDGhXPbiRRfKtCs4A,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,gydloRTBIm9mkgNG3L1u,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 09:58:08.428000 UTC,2024-04-23T14:58:08.428000,1656738000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,l42jZvUcW5p63VdX8GAm,Margaret,Sale,8497,2150,47252,2676,0,0,,false,,176,Partial,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866288428,175327,gydloRTBIm9mkgNG3L1u,,,,,,,,,,gydloRTBIm9mkgNG3L1u,,38254.65,1656738000000,Company Account,,,,,,gydloRTBIm9mkgNG3L1u,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,iHe2MZ594ukhwzcG9XPh,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 10:32:17.152000 UTC,2024-04-23T15:32:17.152000,1627275600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,2838,2373,37438,3391,0,0,,false,,589,Partial,118,,,25,Manual,,Company Account,,Manual,REVENUE,1713868337152,156826,iHe2MZ594ukhwzcG9XPh,,,,,,,,,,iHe2MZ594ukhwzcG9XPh,,10901,1627275600000,Company Account,,,,,,iHe2MZ594ukhwzcG9XPh,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,tHk8TJsp11Al9dLFlaMv,IMPORT,2024-04-24 12:36:21.700000 UTC,2024-04-23 10:15:18.757000 UTC,2024-04-23T15:15:18.757000,1595307600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,3470,1378,27115,1060,0,0,,false,,365,No,55,,,12,Manual,,Company Account,,Manual,REVENUE,1713867318757,130397,tHk8TJsp11Al9dLFlaMv,,,,,,,,,,tHk8TJsp11Al9dLFlaMv,,,,,,,,,,tHk8TJsp11Al9dLFlaMv,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,E4r6QIGvEfWAxFXsUshq,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:15:00.381000 UTC,2024-04-23T15:15:00.381000,1595048400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,8763,2225,41397,5493,0,0,,false,,361,Yes,176,,,37,Manual,,Company Account,,Manual,REVENUE,1713867300381,187455,E4r6QIGvEfWAxFXsUshq,,,,,,,,,,E4r6QIGvEfWAxFXsUshq,,172458.6,1595048400000,Company Account,,,,,,E4r6QIGvEfWAxFXsUshq,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,RYYQvScndXpik4wlgL9W,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 10:08:34.478000 UTC,2024-04-23T15:08:34.478000,1599109200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,RMXgt3BxPIl3N2TSdzy3,Mustafa,Income,1073,891,18306,2063,0,0,,false,,281,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866914478,79118,RYYQvScndXpik4wlgL9W,,,,,,,,,,RYYQvScndXpik4wlgL9W,,,,,,,,,,RYYQvScndXpik4wlgL9W,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,XDmpU3H0Ud4xKyptk8lB,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:16:47.752000 UTC,2024-04-23T15:16:47.752000,1705381200000,362,,,,Manual,Company Account,No,Repairs and Maintenance,,362,Prime Sourcing Solutions,,ogsPYTZ6CKZg1Bhff3tl,,,,2066.55,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867407752,39264.45,XDmpU3H0Ud4xKyptk8lB,,,,,,,,,,XDmpU3H0Ud4xKyptk8lB,,,,,,,,,,XDmpU3H0Ud4xKyptk8lB,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,YoqZpSgo6YnWyWifDyY9,IMPORT,2024-04-24 12:36:17.313000 UTC,2024-04-23 09:45:38.225000 UTC,2024-04-23T14:45:38.225000,1578632400000,40,,,,Manual,Company Account,No,Subscriptions,,40,Master Distributors,,o2saONl4IFYYEmBmnPjR,,,,4903.55,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865538225,93167.45,YoqZpSgo6YnWyWifDyY9,,,,,,,,,,YoqZpSgo6YnWyWifDyY9,,,,,,,,,,YoqZpSgo6YnWyWifDyY9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,h95jv9LfWNvrhp3aAvop,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 10:00:17.366000 UTC,2024-04-23T15:00:17.366000,1650690000000,195,,,,Manual,Company Account,No,Utilities & Internet,,195,Star Wholesale,,ZhCQtGJ97ZeDxUsv623Z,,,,4871.35,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866417366,92555.65,h95jv9LfWNvrhp3aAvop,,,,,,,,,,h95jv9LfWNvrhp3aAvop,,,,,,,,,,h95jv9LfWNvrhp3aAvop,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,joJ86ifatqSkivVoe1Dh,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 09:45:32.502000 UTC,2024-04-23T14:45:32.502000,1706850000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,6ovaxsWMCueLAJTewfjU,Mariam,Sale,5592,2246,39504,5439,0,0,,false,,44,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865532502,183931,joJ86ifatqSkivVoe1Dh,,,,,,,,,,joJ86ifatqSkivVoe1Dh,,,,,,,,,,joJ86ifatqSkivVoe1Dh,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,palgV1JVxLUGaLPAqBfn,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 10:03:45.862000 UTC,2024-04-23T15:03:45.862000,1608786000000,231,,,,Manual,Company Account,No,Printing and Stationery,,231,Lilly,,LPNyEgUIX5UNiS0FDSth,,,,3439.15,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866625862,65343.85,palgV1JVxLUGaLPAqBfn,,,,,,,,,,palgV1JVxLUGaLPAqBfn,,,,,,,,,,palgV1JVxLUGaLPAqBfn,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,tLr5FZIijRy1gHSKbuzr,IMPORT,2024-04-24 12:36:21.700000 UTC,2024-04-23 09:52:45.036000 UTC,2024-04-23T14:52:45.036000,1657342800000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,6ovaxsWMCueLAJTewfjU,Mariam,Sale,6336,1741,29154,2285,0,0,,false,,120,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865965036,132807,tLr5FZIijRy1gHSKbuzr,,,,,,,,,,tLr5FZIijRy1gHSKbuzr,,,,,,,,,,tLr5FZIijRy1gHSKbuzr,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,uO3hmSMApvG7bFvUtIjv,IMPORT,2024-04-24 12:36:21.700000 UTC,2024-04-23 09:59:25.297000 UTC,2024-04-23T14:59:25.297000,1620795600000,186,,,,Manual,Company Account,No,Repairs and Maintenance,,186,Allied Wholesale Group,,6BRQVLsfex2AEsWaaLo5,,,,962.45,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866365297,18286.55,uO3hmSMApvG7bFvUtIjv,,,,,,,,,,uO3hmSMApvG7bFvUtIjv,,,,,,,,,,uO3hmSMApvG7bFvUtIjv,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,wPi9aGiWHVoeptwhJC49,IMPORT,2024-04-24 12:36:23.670000 UTC,2024-04-23 09:49:19.301000 UTC,2024-04-23T14:49:19.301000,1612674000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,qYxvbhyyY4gwKOoT4Grv,Khadijah,Sale,2306,1985,28503,3421,0,0,,false,,84,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865759301,117648,wPi9aGiWHVoeptwhJC49,,,,,,,,,,wPi9aGiWHVoeptwhJC49,,,,,,,,,,wPi9aGiWHVoeptwhJC49,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,09lJOL8yxrNguY0cKwej,IMPORT,2024-04-24 12:36:05.409000 UTC,2024-04-23 10:00:57.357000 UTC,2024-04-23T15:00:57.357000,1596344400000,202,,,,Manual,Company Account,No,Repairs and Maintenance,,202,Top Tier Trading,,iPrfUM4geRPCwO9SrKTL,,,,3568.8,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866457357,67807.2,09lJOL8yxrNguY0cKwej,,,,,,,,,,09lJOL8yxrNguY0cKwej,,,,,,,,,,09lJOL8yxrNguY0cKwej,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,0zQhVTXblJn249M0BCPi,IMPORT,2024-04-24 12:36:05.409000 UTC,2024-04-23 10:32:26.953000 UTC,2024-04-23T15:32:26.953000,1595998800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,6199,2537,39220,2252,0,0,,false,,591,Yes,168,,,35,Manual,,Company Account,,Manual,REVENUE,1713868346953,150013,0zQhVTXblJn249M0BCPi,,,,,,,,,,0zQhVTXblJn249M0BCPi,,139512.09,1595998800000,Company Account,,,,,,0zQhVTXblJn249M0BCPi,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2WsQGtI6j7k3X5tWyJ7b,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 10:21:13.760000 UTC,2024-04-23T15:21:13.760000,1599886800000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,4380,1338,18353,2689,0,0,,false,,446,No,127,,,27,Manual,,Company Account,,Manual,REVENUE,1713867673760,90590,2WsQGtI6j7k3X5tWyJ7b,,,,,,,,,,2WsQGtI6j7k3X5tWyJ7b,,,,,,,,,,2WsQGtI6j7k3X5tWyJ7b,,,,,,,,,,
